nucmb,SZ_c1_signal
172.59109022336824,-0.07760908459578464
173.60884035184733,-0.0753633394917382
174.62659048032643,-0.07308602124619837
175.64434060880552,-0.07077779392681266
176.66209073728461,-0.06843932740223471
177.6798408657637,-0.06607129778749024
178.6975909942428,-0.06367438530473737
179.7153411227219,-0.06124927467340921
180.733091251201,-0.0587966560124527
181.75084137968008,-0.05631722235600168
182.76859150815918,-0.053811670191301855
183.78634163663827,-0.05128070044232229
184.80409176511736,-0.04872501567580723
185.82184189359646,-0.04614532122258745
186.83959202207555,-0.04354232567158772
187.85734215055464,-0.04091673797290039
188.87509227903374,-0.0382692695618093
189.89284240751283,-0.03560063352670047
190.91059253599192,-0.032911542342522304
191.92834266447102,-0.03020271086411996
192.9460927929501,-0.027474853474193227
193.9638429214292,-0.024728683893945773
194.9815930499083,-0.021964917373108187
195.9993431783874,-0.019184266688864953
197.01709330686649,-0.01638744490591482
198.03484343534558,-0.013575164205817697
199.05259356382467,-0.010748133837227634
200.07034369230377,-0.007907063638447698
201.08809382078286,-0.005052659576470216
202.10584394926195,-0.002185626420434314
203.12359407774105,0.0006933331143553075
204.14134420622014,0.003583520570331015
205.15909433469923,0.0064842380348083106
206.17684446317833,0.009394793071809194
207.19459459165742,0.012314494876893034
208.2123447201365,0.015242656881894957
209.2300948486156,0.01817859685333956
210.2478449770947,0.021121634956801312
211.2655951055738,0.024071097903299588
212.28334523405286,0.02702631411582287
213.30109536253195,0.029986619050435006
214.31884549101105,0.032951351293040956
215.33659561949014,0.03591985523636322
216.35434574796923,0.038891480331707716
217.37209587644833,0.04186558046757716
218.38984600492742,0.04484151672459159
219.4075961334065,0.04781865357512498
220.4253462618856,0.0507963638825577
221.4430963903647,0.05377402373540935
222.4608465188438,0.05675101786906213
223.4785966473229,0.05972673498371122
224.49634677580198,0.06270057198231334
225.51409690428108,0.06567193087817108
226.53184703276017,0.06864022117112104
227.5495971612393,0.07160485868252249
228.5673472897184,0.0745652660215334
229.58509741819753,0.07752087318842228
230.60284754667666,0.08047111643210927
231.62059767515578,0.08341544024028978
232.63834780363487,0.08635329499470931
233.656097932114,0.08928413992458246
234.67384806059312,0.09220743999709971
235.69159818907224,0.09512266944015757
236.70934831755136,0.09802930819449202
237.72709844603048,0.10092684570805638
238.7448485745096,0.1038147772278565
239.7625987029887,0.10669260763520273
240.78034883146782,0.10955984776647985
241.79809895994694,0.11241601812149211
242.81584908842606,0.11526064536724301
243.83359921690518,0.11809326577756885
244.8513493453843,0.12091342205713591
245.86909947386343,0.12372066637478087
246.88684960234255,0.12651455765002723
247.90459973082164,0.12929466403376888
248.92234985930077,0.1320605608069972
249.9400999877799,0.13481183215946885
250.957850116259,0.13754806984753598
251.97560024473813,0.14026887413884248
252.99335037321725,0.1429738533325171
254.01110050169638,0.14566262379606817
255.0288506301755,0.14833481038947224
256.0466007586546,0.1509900456191606
257.06435088713374,0.15362797086236132
258.08210101561286,0.15624823480403593
259.09985114409193,0.15885049522306147
260.11760127257105,0.16143441704725772
261.1353514010502,0.16399967428210205
262.1531015295293,0.16654594816275675
263.1708516580084,0.1690729287186703
264.18860178648754,0.17158031350611902
265.20635191496666,0.17406780842106845
266.2241020434458,0.17653512724557965
267.2418521719249,0.17898199165456838
268.259602300404,0.18140813145356388
269.27735242888315,0.18381328406165612
270.29510255736227,0.1861971950347321
271.3128526858414,0.1885596175035817
272.3306028143205,0.1909003125039707
273.34835294279964,0.19321904876125723
274.36610307127876,0.19551560261512496
275.3838531997578,0.19778975812422533
276.40160332823694,0.2000413068518965
277.41935345671607,0.20227004784451272
278.4371035851952,0.20447578779124853
279.4548537136743,0.20665834044971898
280.47260384215343,0.20881752736693895
281.49035397063255,0.21095317693538154
282.5081040991117,0.21306512508402228
283.5258542275908,0.2151532148448644
284.5436043560699,0.21721729606655574
285.56135448454904,0.21925722624372207
286.57910461302816,0.221272868996488
287.5968547415073,0.22326409570641842
288.6146048699864,0.22523078395731205
289.63235499846553,0.2271728182512307
290.6501051269446,0.2290900901849033
291.6678552554237,0.23098249701831827
292.68560538390284,0.23284994380399152
293.70335551238196,0.23469234091242544
294.7211056408611,0.23650960575747354
295.7388557693402,0.23830166217157475
296.7566058978193,0.240068439296468
297.77435602629845,0.24180987392121078
298.79210615477757,0.24352590740944513
299.8098562832567,0.24521648810370755
300.8276064117358,0.2468815702427597
301.84535654021494,0.24852111287056602
302.86310666869406,0.2501350825472448
303.8808567971732,0.2517234497827237
304.8986069256523,0.25328619169191413
305.91635705413137,0.25482329111205615
306.9341071826105,0.25633473488575126
307.9518573110896,0.2578205173028693
308.96960743956873,0.2592806361947016
309.98735756804786,0.2607150951458675
311.005107696527,0.2621239037551235
312.0228578250061,0.26350707463192186
313.0406079534852,0.2648646275336718
314.05835808196434,0.26619658589872297
315.07610821044346,0.26750297742261264
316.0938583389226,0.26878383646358406
317.1116084674017,0.2700391996561148
318.12935859588083,0.2712691096550525
319.14710872435995,0.2724736138113817
320.1648588528391,0.27365276188226373
321.18260898131814,0.2748066105231878
322.20035910979726,0.275935218977307
323.2181092382764,0.27703865021795043
324.2358593667555,0.2781169734069582
325.2536094952346,0.27917025912971044
326.27135962371375,0.28019858324119506
327.28910975219287,0.2812020260768747
328.306859880672,0.2821806692904948
329.3246100091511,0.2831346007871385
330.34236013763024,0.28406391107987217
331.36011026610936,0.28496869270881925
332.3778603945885,0.28584904448593484
333.3956105230676,0.28670506639584137
334.4133606515467,0.2875368615739226
335.43111078002585,0.28834453856773645
336.4488609085049,0.28912820633062386
337.46661103698403,0.2898879780270018
338.48436116546316,0.2906239709797159
339.5021112939423,0.2913363026586318
340.5198614224214,0.29202509551360895
341.5376115509005,0.29269047485600763
342.55536167937964,0.2933325662186291
343.57311180785877,0.29395150051438274
344.5908619363379,0.2945474103774145
345.608612064817,0.2951204289193203
346.62636219329613,0.29567069468795065
347.64411232177525,0.29619834705399095
348.6618624502544,0.29670352617742296
349.6796125787335,0.2971863774558395
350.6973627072126,0.297647046461185
351.7151128356917,0.29808567981527273
352.7328629641708,0.29850242905558266
353.7506130926499,0.29889744544521185
354.76836322112905,0.29927088144154157
355.7861133496082,0.29962289408450743
356.8038634780873,0.29995363983079715
357.8216136065664,0.30026327633491046
358.83936373504554,0.30055196555307534
359.85711386352466,0.3008198686506211
360.8748639920038,0.3010671478473744
361.8926141204829,0.301293969463502
362.910364248962,0.3015004989033668
363.92811437744115,0.30168690234060713
364.94586450592027,0.30185334992599044
365.9636146343994,0.3020000108513988
366.98136476287846,0.30212705466575535
367.9991148913576,0.3022346548220861
369.0168650198367,0.30232298386681
370.0346151483158,0.3023922141944786
371.05236527679494,0.3024425220219651
372.07011540527407,0.30247408283186983
373.0878655337532,0.3024870714059634
374.1056156622323,0.30248166615928557
375.12336579071143,0.30245804510341684
376.14111591919055,0.30241638503290513
377.1588660476697,0.3023568659663391
378.1766161761488,0.3022796680435497
379.1943663046279,0.30218496976718984
380.21211643310704,0.30207295216831953
381.22986656158616,0.3019437971012494
382.2476166900653,0.3017976845230043
383.26536681854435,0.3016347959346971
384.2831169470235,0.30145531445241674
385.3008670755026,0.3012594212551099
386.3186172039817,0.30104729788403356
387.33636733246084,0.30081912819169854
388.35411746093996,0.3005750943270649
389.3718675894191,0.3003153776365468
390.3896177178982,0.3000401620697203
391.4073678463773,0.29974963043658776
392.42511797485645,0.2994439639078092
393.44286810333557,0.2991233457683755
394.4606182318147,0.29878795915291806
395.4783683602938,0.2984379851357497
396.49611848877294,0.2980736057058006
397.51386861725206,0.29769500388306286
398.5316187457311,0.2973023606321795
399.54936887421024,0.29689585636165217
400.56711900268937,0.2964756733444571
401.5848691311685,0.2960419922561649
402.6026192596476,0.29559499211297857
403.62036938812673,0.29513485356959235
404.63811951660585,0.2946617567269869
405.655869645085,0.2941758795691255
406.6736197735641,0.2936774004040585
407.6913699020432,0.293166498324536
408.70912003052234,0.2926433503971509
409.72687015900146,0.29210813249239514
410.7446202874806,0.2915610219311442
411.7623704159597,0.29100219468258937
412.78012054443883,0.290431824722268
413.7978706729179,0.28985008661640127
414.815620801397,0.2892571549348562
415.83337092987614,0.28865320214850776
416.85112105835526,0.2880383997324342
417.8688711868344,0.28741292018760345
418.8866213153135,0.28677693441574076
419.9043714437926,0.28613061138656654
420.92212157227175,0.2854741204895779
421.93987170075087,0.28480763080437566
422.95762182923,0.28413130934759456
423.9753719577091,0.28344532200510286
424.99312208618824,0.282749835382142
426.01087221466736,0.28204501451774505
427.0286223431465,0.2813310225028393
428.0463724716256,0.28060802240355187
429.06412260010467,0.27987617702396117
430.0818727285838,0.2791356471973742
431.0996228570629,0.2783865922924212
432.11737298554203,0.27762917212186683
433.13512311402116,0.27686354518421485
434.1528732425003,0.27608986802058066
435.1706233709794,0.27530829649149813
436.1883734994585,0.2745189864252189
437.20612362793764,0.27372209185890756
438.22387375641676,0.27291776507784254
439.2416238848959,0.27210615828319773
440.259374013375,0.27128742285328494
441.27712414185413,0.2704617082858797
442.29487427033325,0.26962916270319753
443.3126243988124,0.2687899342495916
444.33037452729144,0.26794416965804674
445.34812465577056,0.26709201383623
446.3658747842497,0.26623361077723134
447.3836249127288,0.2653691041637199
448.4013750412079,0.26449863601879253
449.41912516968705,0.2636223466551417
450.43687529816617,0.26274037581302756
451.4546254266453,0.26185286247965894
452.4723755551244,0.2609599439316057
453.49012568360354,0.2600617558928662
454.5078758120826,0.25915843365967234
455.5256259405617,0.25825011141660514
456.54337606904085,0.2573369216695017
457.56112619751997,0.2564189955471522
458.5788763259991,0.25549646372105234
459.5966264544782,0.2545694555348875
460.61437658295733,0.2536380987119592
461.6321267114364,0.252702519757964
462.6498768399155,0.25176284458917986
463.66762696839464,0.25081919770343797
464.68537709687376,0.24987170204264714
465.7031272253529,0.2489204794411121
466.720877353832,0.247965650993608
467.73862748231113,0.24700733636056935
468.75637761079025,0.2460456537118062
469.7741277392694,0.24508072016437757
470.7918778677485,0.2441126519708879
471.8096279962276,0.24314156397242123
472.82737812470674,0.2421675695823981
473.84512825318586,0.24119078117249576
474.862878381665,0.24021131016093525
475.8806285101441,0.2392292665964194
476.89837863862317,0.2382447591591675
477.9161287671023,0.23725789547041207
478.9338788955814,0.2362687821402197
479.95162902406054,0.2352775244601884
480.96937915253966,0.234284226409525
481.9871292810188,0.23328899087746724
483.0048794094979,0.23229191970508675
484.022629537977,0.2312931134698635
485.04037966645615,0.23029267149180416
486.05812979493527,0.2292906919687267
487.0758799234144,0.22828727202205584
488.0936300518935,0.22728250756529908
489.11138018037263,0.2262764933099374
490.12913030885176,0.22526932282319584
491.1468804373309,0.22426108856556976
492.16463056580994,0.2232518818433735
493.18238069428907,0.222241792817281
494.2001308227682,0.22123091050244043
495.2178809512473,0.22021932276749773
496.23563107972643,0.21920711637448914
497.25338120820555,0.21819437699614816
498.2711313366847,0.2171811891869733
499.2888814651638,0.21616763630654326
500.3066315936429,0.21515380064118503
501.32438172212204,0.2141397634431648
502.34213185060116,0.21312560490130017
503.3598819790803,0.21211140396923078
504.3776321075594,0.21109723853145246
505.39538223603853,0.21008318549246166
506.41313236451765,0.20906932076318552
507.4308824929968,0.20805571901937425
508.44863262147584,0.20704245382457254
509.46638274995496,0.20602959781279037
510.4841328784341,0.20501722269428152
511.5018830069132,0.20400539901206427
512.5196331353924,0.20299419610569291
513.5373832638714,0.20198368242084916
514.5551333923506,0.2009739255382752
515.5728835208297,0.19996499200688916
516.5906336493088,0.1989569470690183
517.6083837777879,0.1979498550661213
518.626133906267,0.19694377952487566
519.6438840347462,0.19593878309247037
520.6616341632252,0.19493492710172017
521.6793842917044,0.19393227188568446
522.6971344201835,0.19293087701024544
523.7148845486627,0.19193080126955714
524.7326346771417,0.19093210228923227
525.7503848056209,0.18993483648917517
526.7681349341,0.18893905954493068
527.7858850625792,0.18794482642174298
528.8036351910582,0.18695219119406337
529.8213853195374,0.18596120660566318
530.8391354480165,0.18497192458996475
531.8568855764955,0.18398439641489397
532.8746357049747,0.18299867264657493
533.8923858334538,0.18201480258434818
534.910135961933,0.18103283444082133
535.927886090412,0.180052815796938
536.9456362188912,0.17907479361950818
537.9633863473703,0.17809881399203106
538.9811364758494,0.17712492167578311
539.9988866043285,0.1761531607341265
541.0166367328077,0.17518357465847859
542.0343868612867,0.17421620632653606
543.0521369897659,0.17325109740785347
544.069887118245,0.17228828856514142
545.0876372467242,0.1713278199192549
546.1053873752032,0.17036973106560502
547.1231375036823,0.1694140607846524
548.1408876321615,0.16846084640660577
549.1586377606405,0.16751012458229883
550.1763878891197,0.16656193147775722
551.1941380175988,0.16561630276722034
552.211888146078,0.16467327333541198
553.229638274557,0.1637328772747987
554.2473884030362,0.16279514820794747
555.2651385315153,0.16186011930845934
556.2828886599945,0.16092782301551525
557.3006387884735,0.159998289526237
558.3183889169527,0.15907154793497458
559.3361390454318,0.158147626937165
560.3538891739109,0.15722655483617817
561.37163930239,0.1563083596966512
562.3893894308691,0.15539306954570364
563.4071395593483,0.15448071207588754
564.4248896878273,0.15357131459994794
565.4426398163065,0.15266490400618732
566.4603899447856,0.15176150553060594
567.4781400732647,0.15086114268755485
568.4958902017438,0.14996383859145024
569.513640330223,0.1490696160285582
570.531390458702,0.14817849740847777
571.5491405871812,0.14729050432198193
572.5668907156603,0.14640565777351838
573.5846408441395,0.14552397846089485
574.6023909726185,0.14464548678193842
575.6201411010977,0.14377020262835957
576.6378912295768,0.14289814457419045
577.6556413580558,0.14202933060351508
578.673391486535,0.14116377843094374
579.6911416150141,0.14030150550477638
580.7088917434933,0.1394425287076658
581.7266418719723,0.13858686376767065
582.7443920004515,0.13773452600323147
583.7621421289306,0.13688553049368377
584.7798922574098,0.13603989207947773
585.7976423858888,0.1351976249440204
586.815392514368,0.13435874216801177
587.8331426428471,0.1335232565094457
588.8508927713262,0.1326911805161115
589.8686428998053,0.13186252652122066
590.8863930282845,0.13103730615783707
591.9041431567636,0.13021553004877465
592.9218932852426,0.1293972085548579
593.9396434137218,0.1285823518536405
594.9573935422009,0.12777096993150477
595.97514367068,0.12696307206532734
596.9928937991591,0.12615866658341987
598.0106439276383,0.12535776159139947
599.0283940561173,0.12456036503682576
600.0461441845965,0.12376648470112787
601.0638943130756,0.12297612768778471
602.0816444415548,0.12218930018659835
603.0993945700338,0.12140600818938296
604.117144698513,0.1206262575534116
605.1348948269921,0.11985005399641122
606.1526449554713,0.11907740262740067
607.1703950839503,0.1183083076474982
608.1881452124294,0.1175427730701701
609.2058953409086,0.11678080279624849
610.2236454693876,0.11602240061292453
611.2413955978668,0.11526756980348668
612.2591457263459,0.11451631273008173
613.276895854825,0.11376863155878507
614.2946459833041,0.1130245283634012
615.3123961117833,0.11228400512656861
616.3301462402624,0.11154706345869767
617.3478963687415,0.11081370403840386
618.3656464972206,0.11008392731050037
619.3833966256998,0.10935773364642032
620.4011467541789,0.108635123345307
621.418896882658,0.1079160964699794
622.4366470111371,0.10720065218497489
623.4543971396162,0.10648878933538455
624.4721472680953,0.10578050671031015
625.4898973965744,0.10507580304385683
626.5076475250536,0.10437467694419476
627.5253976535327,0.10367712624258746
628.5431477820118,0.10298314830620516
629.5608979104909,0.1022927404572689
630.5786480389701,0.10160589997897168
631.5963981674491,0.10092262409885432
632.6141482959283,0.10024290948112843
633.6318984244074,0.09956675215107973
634.6496485528866,0.09889414807497245
635.6673986813656,0.09822509319475327
636.6851488098448,0.09755958342811144
637.7028989383239,0.09689761439026068
638.7206490668029,0.09623918093280759
639.7383991952821,0.0955842777725195
640.7561493237612,0.0949328996153552
641.7738994522404,0.0942850411568743
642.7916495807194,0.09364069699342333
643.8093997091986,0.0929998610209758
644.8271498376777,0.09236252681071638
645.8448999661568,0.09172868793353653
646.8626500946359,0.09109833796216718
647.8804002231151,0.09047147046119779
648.8981503515942,0.08984807856553119
649.9159004800733,0.08922815483605379
650.9336506085524,0.0886116918052381
651.9514007370316,0.08799868201856682
652.9691508655106,0.08738911803468928
653.9869009939897,0.08678299228303232
655.0046511224689,0.08618029653009887
656.022401250948,0.08558102236242289
657.0401513794271,0.08498516138967428
658.0579015079062,0.08439270524474178
659.0756516363854,0.08380364556880376
660.0934017648644,0.08321797358797986
661.1111518933436,0.08263568005830108
662.1289020218227,0.08205675574098875
663.1466521503019,0.08148119142958923
664.1644022787809,0.08090897794992212
665.1821524072601,0.08034010604141568
666.1999025357392,0.07977456586079013
667.2176526642183,0.07921234740428308
668.2354027926974,0.07865344070856194
669.2531529211766,0.07809783585069484
670.2709030496557,0.07754552294280181
671.2886531781347,0.07699649181086289
672.3064033066139,0.07645073181082707
673.324153435093,0.07590823230110934
674.3419035635721,0.07536898268781471
675.3596536920512,0.07483297242452762
676.3774038205304,0.07430019096489657
677.3951539490095,0.07377062731334016
678.4129040774886,0.07324427022881039
679.4306542059677,0.07272110852039328
680.4484043344469,0.07220113105109141
681.4661544629259,0.07168432673754739
682.4839045914051,0.07117068441101036
683.5016547198842,0.07066019242358902
684.5194048483634,0.07015283905800819
685.5371549768424,0.06964861265661108
686.5549051053215,0.06914750162102475
687.5726552338007,0.06864949440897324
688.5904053622797,0.06815457928160219
689.6081554907589,0.06766274410789551
690.625905619238,0.06717397677455214
691.6436557477172,0.06668826523252634
692.6614058761962,0.06620559749664442
693.6791560046754,0.06572596163009596
694.6969061331545,0.06524934541744291
695.7146562616336,0.06477573637088904
696.7324063901127,0.0643051220566163
697.7501565185919,0.06383749010893325
698.767906647071,0.06337282822985005
699.7856567755501,0.0629111241537042
700.8034069040292,0.06245236528815734
701.8211570325083,0.06199653886289258
702.8389071609874,0.06154363217558115
703.8566572894665,0.06109363259534586
704.8744074179457,0.060646527562300115
705.8921575464248,0.060202304537616644
706.9099076749039,0.059760950683687884
707.927657803383,0.05932245306924026
708.9454079318622,0.05888679883637262
709.9631580603412,0.0584539752008989
710.9809081888204,0.05802396945186304
711.9986583172995,0.05759676887099201
713.0164084457787,0.057172360335482016
714.0341585742577,0.0567507306228398
715.0519087027369,0.05633186658783947
716.069658831216,0.0559157551622862
717.087408959695,0.0555023833544985
718.1051590881742,0.05509173824916689
719.1229092166533,0.054683807008553485
720.1406593451325,0.054278576870605943
721.1584094736115,0.053876035147722094
722.1761596020907,0.05347616922624784
723.1939097305698,0.053078966565980684
724.211659859049,0.05268441451024799
725.229409987528,0.05229249931054944
726.2471601160072,0.05190320685860482
727.2649102444863,0.05151652313177932
728.2826603729654,0.05113243419335494
729.3004105014445,0.050750926191932395
730.3181606299237,0.050371985456625294
731.3359107584027,0.04999559916581912
732.3536608868818,0.049621754941529664
733.371411015361,0.04925044048088492
734.38916114384,0.048881643553283394
735.4069112723192,0.04851535199990228
736.4246614007983,0.04815155365984909
737.4424115292775,0.047790235507164755
738.4601616577565,0.04743138394851922
739.4779117862357,0.047074985461193625
740.4956619147148,0.04672102660545751
741.513412043194,0.04636949402398846
742.531162171673,0.046020374443008896
743.5489123001522,0.04567365471929855
744.5666624286313,0.04532932184541617
745.5844125571105,0.044987362896143995
746.6021626855895,0.0446477650249486
747.6199128140686,0.044310515463433356
748.6376629425478,0.043975601519985086
749.6554130710268,0.043643010436021874
750.673163199506,0.043312729222377944
751.6909133279851,0.042984744929773826
752.7086634564643,0.04265904468835516
753.7264135849433,0.04233561570713828
754.7441637134225,0.042014445273458316
755.7619138419016,0.04169552071407671
756.7796639703807,0.041378829239089615
757.7974140988598,0.04106435807582384
758.815164227339,0.0407520945300888
759.832914355818,0.040442025985651144
760.8506644842972,0.040134139903689775
761.8684146127763,0.03982842381258605
762.8861647412554,0.03952486515671056
763.9039148697345,0.039223451325615104
764.9216649982136,0.03892416978259382
765.9394151266928,0.03862700806810362
766.9571652551718,0.03833195379922406
767.974915383651,0.038038994668893766
768.9926655121301,0.03774811837518438
770.0104156406093,0.03745931252233449
771.0281657690883,0.037172564766020995
772.0459158975675,0.03688786283798612
773.0636660260466,0.03660519454550545
774.0814161545258,0.03632454777085978
775.0991662830048,0.03604591045609288
776.116916411484,0.03576927047408556
777.1346665399631,0.03549461569173995
778.1524166684421,0.035221934049849524
779.1701667969213,0.0349512135634905
780.1879169254004,0.03468244232150379
781.2056670538796,0.03441560848567401
782.2234171823586,0.034150700229771465
783.2411673108378,0.03388770566689735
784.2589174393169,0.033626612965672854
785.276667567796,0.03336741036758841
786.2944176962751,0.03311008618649414
787.3121678247543,0.03285462880809695
788.3299179532333,0.032601026681345034
789.3476680817125,0.03234926822143436
790.3654182101916,0.032099341842051966
791.3831683386708,0.031851236026715656
792.4009184671498,0.031604939329764416
793.4186685956289,0.031360440375865856
794.4364187241081,0.03111772785952794
795.4541688525871,0.030876790516115336
796.4719189810663,0.030637617041208855
797.4896691095454,0.030400196173841675
798.5074192380246,0.03016451672221268
799.5251693665036,0.02993056756320759
800.5429194949828,0.029698337641923353
801.5606696234619,0.029467815970313505
802.578419751941,0.029238991575295466
803.5961698804201,0.029011853470360047
804.6139200088993,0.02878639072946682
805.6316701373784,0.028562592493520136
806.6494202658575,0.028340447969907145
807.6671703943366,0.028119946432038648
808.6849205228157,0.027901077214597187
809.7026706512949,0.027683829652605397
810.7204207797739,0.027468193096157365
811.7381709082531,0.027254156959159708
812.7559210367322,0.02704171072019859
813.7736711652113,0.026830843922094817
814.7914212936904,0.02662154617146293
815.8091714221696,0.026413807129586672
816.8269215506486,0.02620761645722041
817.8446716791278,0.02600296384995076
818.8624218076069,0.02579983906604324
819.8801719360861,0.02559823192614038
820.8979220645651,0.025398132312835445
821.9156721930443,0.025199530170248164
822.9334223215234,0.025002415491744177
823.9511724500024,0.02480677827640416
824.9689225784816,0.024612608568111424
825.9866727069607,0.024419896471220687
827.0044228354399,0.024228632150147002
828.0221729639189,0.024038805828957135
829.0399230923981,0.02385040779096225
830.0576732208772,0.023663428365965952
831.0754233493564,0.02347785789832727
832.0931734778354,0.0232936867810782
833.1109236063146,0.023110905465383694
